"state","mmwr_year","mmwr_week","cases"
"NY",2020,17,19359
"NY",2020,18,19454
"NY",2020,19,10777
"NY",2020,20,7784
"NY",2020,21,6409
"NY",2020,22,5177
"NY",2020,23,4216
"NY",2020,24,2825
"NY",2020,25,2163
"NY",2020,26,2117
"NY",2020,27,2286
"NY",2020,28,2548
"NY",2020,29,2872
"NY",2020,30,2418
"NY",2020,31,2600
"NY",2020,32,2602
"NY",2020,33,2330
"NY",2020,34,2213
"NY",2020,35,2328
"NY",2020,36,2897
"NY",2020,37,3095
"NY",2020,38,3234
"NY",2020,39,3064
"NY",2020,40,3803
"NY",2020,41,5660
"NY",2020,42,5906
"NY",2020,43,6286
"NY",2020,44,7670
"NY",2020,45,9292
"NY",2020,46,16229
"NY",2020,47,21399
"NY",2020,48,26025
"NY",2020,49,33417
"NY",2020,50,45598
"NY",2020,51,46707
"NY",2020,52,48265
"NY",2020,53,50310
"NY",2021,1,66198
"NY",2021,2,71135
"NY",2021,3,59198
"NY",2021,4,50816
"NY",2021,5,38343
"NY",2021,6,31407
"NY",2021,7,26475
"NY",2021,8,22609
"NY",2021,9,24388
"NY",2021,10,23040
"NY",2021,11,22893
"NY",2021,12,24598
"NY",2021,13,27874
"NY",2021,14,26539
"NY",2021,15,25464
"NY",2021,16,21167
"NY",2021,17,15086
"NY",2021,18,12406
"NY",2021,19,9389
"NY",2021,20,7294
"NY",2021,21,5112
"NY",2021,22,3000
"NY",2021,23,2244
"NY",2021,24,1479
"NY",2021,25,1063
"NY",2021,26,980
"NY",2021,27,1166
"NY",2021,28,1891
"NY",2021,29,3094
"NY",2021,30,5288
"NY",2021,31,9079
"NY",2021,32,13268
"NY",2021,33,16340
"NY",2021,34,17406
"NY",2021,35,21074
"NY",2021,36,20461
"NY",2021,37,22877
"NY",2021,38,24165
"NY",2021,39,23888
"NY",2021,40,22867
"NY",2021,41,23289
"NY",2021,42,22528
"NY",2021,43,19023
"NY",2021,44,21024
"NY",2021,45,25202
"NY",2021,46,32013
"NY",2021,47,37514
"NY",2021,48,36257
"NY",2021,49,51116
"NY",2021,50,49667
"NY",2021,51,69461
"NY",2021,52,113651
"NY",2022,1,206354
"NY",2022,2,226479
"NY",2022,3,140484
"NY",2022,4,83440
"NY",2022,5,47438
"NY",2022,6,28720
"NY",2022,7,18074
"NY",2022,8,12540
"NY",2022,9,8528
"NY",2022,10,7598
"NY",2022,11,7354
"NY",2022,12,9311
"NY",2022,13,11696
"NY",2022,14,15088
"NY",2022,15,22279
"NY",2022,16,26315
"NY",2022,17,30063
"NY",2022,18,34718
"NY",2022,19,40109
"NY",2022,20,40665
"NY",2022,21,33374
"NY",2022,22,22935
"NY",2022,23,19777
"NY",2022,24,15417
"NY",2022,25,13996
"NY",2022,26,16192
"NY",2022,27,14355
"NY",2022,28,21803
"NY",2022,29,20637
"NY",2022,30,20773
"NY",2022,31,19537
"NY",2022,32,18340
"NY",2022,33,16959
"NY",2022,34,15923
"NY",2022,35,15398
"NY",2022,36,13433
"NY",2022,37,15540
"NY",2022,38,18200
"NY",2022,39,18549
"NY",2022,40,17224
"NY",2022,41,16197
"NY",2022,42,15523
"NY",2022,43,14004
"NY",2022,44,14035
"NY",2022,45,13943
"NY",2022,46,11353
"NY",2022,47,11147
"NY",2022,48,12846
"NY",2022,49,18027
"NY",2022,50,18267
"NY",2022,51,19424
"NY",2022,52,16721
"NY",2023,1,17724
"NY",2023,2,17168
"NY",2023,3,12839
"NY",2023,4,12776
"NY",2023,5,11622
"NY",2023,6,10169
"NY",2023,7,9315
"NY",2023,8,9573
"NY",2023,9,7108
"NY",2023,10,6225
"NY",2023,11,5222
"NY",2023,12,4581
"NY",2023,13,4345
"NY",2023,14,3582
"NY",2023,15,3049
"NY",2023,16,2642
"NY",2023,17,2137
"NY",2023,18,1863
"NY",2023,19,1823
"OH",2020,4,0
"OH",2020,5,0
"OH",2020,6,0
"OH",2020,7,0
"OH",2020,8,0
"OH",2020,9,0
"OH",2020,10,0
"OH",2020,11,4
"OH",2020,12,85
"OH",2020,13,616
"OH",2020,14,1843
"OH",2020,15,2601
"OH",2020,16,2642
"OH",2020,17,6329
"OH",2020,18,3183
"OH",2020,19,4273
"OH",2020,20,4145
"OH",2020,21,3721
"OH",2020,22,4000
"OH",2020,23,3354
"OH",2020,24,2779
"OH",2020,25,2850
"OH",2020,26,4335
"OH",2020,27,6105
"OH",2020,28,7316
"OH",2020,29,9132
"OH",2020,30,9430
"OH",2020,31,9150
"OH",2020,32,8412
"OH",2020,33,7943
"OH",2020,34,6622
"OH",2020,35,6716
"OH",2020,36,8184
"OH",2020,37,7198
"OH",2020,38,7550
"OH",2020,39,6236
"OH",2020,40,7234
"OH",2020,41,8735
"OH",2020,42,10942
"OH",2020,43,14340
"OH",2020,44,17342
"OH",2020,45,24862
"OH",2020,46,37147
"OH",2020,47,51472
"OH",2020,48,63915
"OH",2020,49,55185
"OH",2020,50,82184
"OH",2020,51,64658
"OH",2020,52,60052
"OH",2020,53,45926
"OH",2021,1,52069
"OH",2021,2,56822
"OH",2021,3,42794
"OH",2021,4,35851
"OH",2021,5,28443
"OH",2021,6,21904
"OH",2021,7,16459
"OH",2021,8,14917
"OH",2021,9,12598
"OH",2021,10,10883
"OH",2021,11,10193
"OH",2021,12,10989
"OH",2021,13,12895
"OH",2021,14,13299
"OH",2021,15,15081
"OH",2021,16,12452
"OH",2021,17,10588
"OH",2021,18,9749
"OH",2021,19,8448
"OH",2021,20,6354
"OH",2021,21,6044
"OH",2021,22,3305
"OH",2021,23,2832
"OH",2021,24,2183
"OH",2021,25,1801
"OH",2021,26,1624
"OH",2021,27,1683
"OH",2021,28,2237
"OH",2021,29,4053
"OH",2021,30,6123
"OH",2021,31,9544
"OH",2021,32,14353
"OH",2021,33,18793
"OH",2021,34,24367
"OH",2021,35,35524
"OH",2021,36,40839
"OH",2021,37,50424
"OH",2021,38,46535
"OH",2021,39,41642
"OH",2021,40,38343
"OH",2021,41,34586
"OH",2021,42,27305
"OH",2021,43,24139
"OH",2021,44,24393
"OH",2021,45,29590
"OH",2021,46,34638
"OH",2021,47,39695
"OH",2021,48,39030
"OH",2021,49,53347
"OH",2021,50,55031
"OH",2021,51,73049
"OH",2021,52,95135
"OH",2022,1,137101
"OH",2022,2,134150
"OH",2022,3,192231
"OH",2022,4,101659
"OH",2022,5,54640
"OH",2022,6,25878
"OH",2022,7,16820
"OH",2022,8,10176
"OH",2022,9,7786
"OH",2022,10,5393
"OH",2022,11,2278
"OH",2022,12,2195
"OH",2022,13,3664
"OH",2022,14,3092
"OH",2022,15,3833
"OH",2022,16,4818
"OH",2022,17,6889
"OH",2022,18,8732
"OH",2022,19,11013
"OH",2022,20,15970
"OH",2022,21,19536
"OH",2022,22,19546
"OH",2022,23,17530
"OH",2022,24,18247
"OH",2022,25,16169
"OH",2022,26,16159
"OH",2022,27,17225
"OH",2022,28,18838
"OH",2022,29,24465
"OH",2022,30,26610
"OH",2022,31,29876
"OH",2022,32,27785
"OH",2022,33,26016
"OH",2022,34,24067
"OH",2022,35,23436
"OH",2022,36,25280
"OH",2022,37,21731
"OH",2022,38,20552
"OH",2022,39,14536
"OH",2022,40,12101
"OH",2022,41,9997
"OH",2022,42,8535
"OH",2022,43,11097
"OH",2022,44,11663
"OH",2022,45,12259
"OH",2022,46,10868
"OH",2022,47,19594
"OH",2022,48,0
"OH",2022,49,16091
"OH",2022,50,16061
"OH",2022,51,16719
"OH",2022,52,17891
"OH",2023,1,13047
"OH",2023,2,13895
"OH",2023,3,10188
"OH",2023,4,7961
"OH",2023,5,8155
"OH",2023,6,8260
"OH",2023,7,8833
"OH",2023,8,8999
"OH",2023,9,9136
"OH",2023,10,9325
"OH",2023,11,8332
"OH",2023,12,7586
"OH",2023,13,7016
"OH",2023,14,6354
"OH",2023,15,5214
"OH",2023,16,5165
"OH",2023,17,3372
"OH",2023,18,3121
"OH",2023,19,2978
"OK",2020,4,0
"OK",2020,5,0
"OK",2020,6,0
"OK",2020,7,0
"OK",2020,8,0
"OK",2020,9,0
"OK",2020,10,0
"OK",2020,11,2
"OK",2020,12,15
"OK",2020,13,147
"OK",2020,14,557
"OK",2020,15,806
"OK",2020,16,735
"OK",2020,17,632
"OK",2020,18,580
"OK",2020,19,728
"OK",2020,20,655
"OK",2020,21,675
"OK",2020,22,695
"OK",2020,23,578
"OK",2020,24,677
"OK",2020,25,1428
"OK",2020,26,2604
"OK",2020,27,2605
"OK",2020,28,3774
"OK",2020,29,4919
"OK",2020,30,4485
"OK",2020,31,7330
"OK",2020,32,5944
"OK",2020,33,4830
"OK",2020,34,4532
"OK",2020,35,4906
"OK",2020,36,5287
"OK",2020,37,5803
"OK",2020,38,6354
"OK",2020,39,7882
"OK",2020,40,7034
"OK",2020,41,7158
"OK",2020,42,8268
"OK",2020,43,8231
"OK",2020,44,8296
"OK",2020,45,8621
"OK",2020,46,14563
"OK",2020,47,19089
"OK",2020,48,22917
"OK",2020,49,18003
"OK",2020,50,20648
"OK",2020,51,22279
"OK",2020,52,24145
"OK",2020,53,17877
"OK",2021,1,24630
"OK",2021,2,29897
"OK",2021,3,19091
"OK",2021,4,18877
"OK",2021,5,15273
"OK",2021,6,13530
"OK",2021,7,8214
"OK",2021,8,5233
"OK",2021,9,4783
"OK",2021,10,4575
"OK",2021,11,3348
"OK",2021,12,2694
"OK",2021,13,2298
"OK",2021,14,2168
"OK",2021,15,2319
"OK",2021,16,1734
"OK",2021,17,1676
"OK",2021,18,1626
"OK",2021,19,1278
"OK",2021,20,931
"OK",2021,21,1024
"OK",2021,22,788
"OK",2021,23,810
"OK",2021,24,1052
"OK",2021,25,1269
"OK",2021,26,1438
"OK",2021,27,1825
"OK",2021,28,3477
"OK",2021,29,5249
"OK",2021,30,8651
"OK",2021,31,12286
"OK",2021,32,14214
"OK",2021,33,15471
"OK",2021,34,15899
"OK",2021,35,19574
"OK",2021,36,17727
"OK",2021,37,15464
"OK",2021,38,13113
"OK",2021,39,11085
"OK",2021,40,8949
"OK",2021,41,8678
"OK",2021,42,7248
"OK",2021,43,5602
"OK",2021,44,4401
"OK",2021,45,3926
"OK",2021,46,5885
"OK",2021,47,5646
"OK",2021,48,5292
"OK",2021,49,9378
"OK",2021,50,7689
"OK",2021,51,6703
"OK",2021,52,9516
"OK",2022,1,24077
"OK",2022,2,50294
"OK",2022,3,77828
"OK",2022,4,78036
"OK",2022,5,52904
"OK",2022,6,16543
"OK",2022,7,10056
"OK",2022,8,6403
"OK",2022,9,5805
"OK",2022,10,1705
"OK",2022,11,2155
"OK",2022,12,2958
"OK",2022,13,1806
"OK",2022,14,1827
"OK",2022,15,2055
"OK",2022,16,1188
"OK",2022,17,1758
"OK",2022,18,1747
"OK",2022,19,1448
"OK",2022,20,2137
"OK",2022,21,2037
"OK",2022,22,2448
"OK",2022,23,3056
"OK",2022,24,3884
"OK",2022,25,4911
"OK",2022,26,5850
"OK",2022,27,7483
"OK",2022,28,9188
"OK",2022,29,10282
"OK",2022,30,11389
"OK",2022,31,12309
"OK",2022,32,11826
"OK",2022,33,12161
"OK",2022,34,9676
"OK",2022,35,9244
"OK",2022,36,10691
"OK",2022,37,9724
"OK",2022,38,6820
"OK",2022,39,5644
"OK",2022,40,4087
"OK",2022,41,3147
"OK",2022,42,2715
"OK",2022,43,3106
"OK",2022,44,2794
"OK",2022,45,2887
"OK",2022,46,3387
"OK",2022,47,3210
"OK",2022,48,2904
"OK",2022,49,5242
"OK",2022,50,6288
"OK",2022,51,5798
"OK",2022,52,6290
"OK",2023,1,5868
"OK",2023,2,5616
"OK",2023,3,5597
"OK",2023,4,4608
"OK",2023,5,4781
"OK",2023,6,4424
"OK",2023,7,3395
"OK",2023,8,3256
"OK",2023,9,2899
"OK",2023,10,2926
"OK",2023,11,3553
"OK",2023,12,2863
"OK",2023,13,0
"OK",2023,14,4716
"OK",2023,15,1808
"OK",2023,16,1592
"OK",2023,17,2246
"OK",2023,18,1240
"OK",2023,19,956
"OR",2020,4,0
"OR",2020,5,0
"OR",2020,6,0
"OR",2020,7,0
"OR",2020,8,0
"OR",2020,9,0
"OR",2020,10,3
"OR",2020,11,16
"OR",2020,12,56
"OR",2020,13,191
"OR",2020,14,469
"OR",2020,15,447
"OR",2020,16,482
"OR",2020,17,395
"OR",2020,18,387
"OR",2020,19,469
"OR",2020,20,498
"OR",2020,21,382
"OR",2020,22,241
"OR",2020,23,362
"OR",2020,24,664
"OR",2020,25,1158
"OR",2020,26,1224
"OR",2020,27,1487
"OR",2020,28,1879
"OR",2020,29,2271
"OR",2020,30,2310
"OR",2020,31,2327
"OR",2020,32,2258
"OR",2020,33,2042
"OR",2020,34,1849
"OR",2020,35,1699
"OR",2020,36,1508
"OR",2020,37,1395
"OR",2020,38,1380
"OR",2020,39,1654
"OR",2020,40,2005
"OR",2020,41,2126
"OR",2020,42,2527
"OR",2020,43,2284
"OR",2020,44,2783
"OR",2020,45,3821
"OR",2020,46,5721
"OR",2020,47,6899
"OR",2020,48,8834
"OR",2020,49,9657
"OR",2020,50,10127
"OR",2020,51,9334
"OR",2020,52,8350
"OR",2020,53,6289
"OR",2021,1,7963
"OR",2021,2,8886
"OR",2021,3,6034
"OR",2021,4,4920
"OR",2021,5,4542
"OR",2021,6,3870
"OR",2021,7,2782
"OR",2021,8,2801
"OR",2021,9,2230
"OR",2021,10,2003
"OR",2021,11,1997
"OR",2021,12,2095
"OR",2021,13,2629
"OR",2021,14,3116
"OR",2021,15,4078
"OR",2021,16,4928
"OR",2021,17,5782
"OR",2021,18,5501
"OR",2021,19,4597
"OR",2021,20,3773
"OR",2021,21,2997
"OR",2021,22,2210
"OR",2021,23,1939
"OR",2021,24,1765
"OR",2021,25,1635
"OR",2021,26,1308
"OR",2021,27,1123
"OR",2021,28,1552
"OR",2021,29,2413
"OR",2021,30,3960
"OR",2021,31,6858
"OR",2021,32,9846
"OR",2021,33,13473
"OR",2021,34,15298
"OR",2021,35,15923
"OR",2021,36,12891
"OR",2021,37,13582
"OR",2021,38,11547
"OR",2021,39,11077
"OR",2021,40,9947
"OR",2021,41,8353
"OR",2021,42,8192
"OR",2021,43,7884
"OR",2021,44,7257
"OR",2021,45,6556
"OR",2021,46,5469
"OR",2021,47,5643
"OR",2021,48,4712
"OR",2021,49,6065
"OR",2021,50,5066
"OR",2021,51,5921
"OR",2021,52,9084
"OR",2022,1,23315
"OR",2022,2,53298
"OR",2022,3,54996
"OR",2022,4,55421
"OR",2022,5,38610
"OR",2022,6,24809
"OR",2022,7,13783
"OR",2022,8,7915
"OR",2022,9,4842
"OR",2022,10,3171
"OR",2022,11,2162
"OR",2022,12,1629
"OR",2022,13,1555
"OR",2022,14,1977
"OR",2022,15,2705
"OR",2022,16,4164
"OR",2022,17,5945
"OR",2022,18,7981
"OR",2022,19,8853
"OR",2022,20,10259
"OR",2022,21,11486
"OR",2022,22,10076
"OR",2022,23,10414
"OR",2022,24,10428
"OR",2022,25,9925
"OR",2022,26,11774
"OR",2022,27,9852
"OR",2022,28,10381
"OR",2022,29,9235
"OR",2022,30,8751
"OR",2022,31,8183
"OR",2022,32,6816
"OR",2022,33,5859
"OR",2022,34,5054
"OR",2022,35,4192
"OR",2022,36,3847
"OR",2022,37,3966
"OR",2022,38,4544
"OR",2022,39,4270
"OR",2022,40,4237
"OR",2022,41,3306
"OR",2022,42,3554
"OR",2022,43,2308
"OR",2022,44,2512
"OR",2022,45,3116
"OR",2022,46,3355
"OR",2022,47,3554
"OR",2022,48,3914
"OR",2022,49,4495
"OR",2022,50,3981
"OR",2022,51,3613
"OR",2022,52,2582
"OR",2023,1,2818
"OR",2023,2,2501
"OR",2023,3,2105
"OR",2023,4,2174
"OR",2023,5,2564
"OR",2023,6,2612
"OR",2023,7,2693
"OR",2023,8,2623
"OR",2023,9,2130
"OR",2023,10,2041
"OR",2023,11,1721
"OR",2023,12,1870
"OR",2023,13,1634
"OR",2023,14,1359
"OR",2023,15,1288
"OR",2023,16,1224
"OR",2023,17,1207
"OR",2023,18,1057
"OR",2023,19,932
"PA",2020,4,0
"PA",2020,5,0
"PA",2020,6,0
"PA",2020,7,0
"PA",2020,8,0
"PA",2020,9,0
"PA",2020,10,0
"PA",2020,11,18
"PA",2020,12,141
"PA",2020,13,1098
"PA",2020,14,4691
"PA",2020,15,10480
"PA",2020,16,10403
"PA",2020,17,9575
"PA",2020,18,9949
"PA",2020,19,8471
"PA",2020,20,7169
"PA",2020,21,5836
"PA",2020,22,5136
"PA",2020,23,4139
"PA",2020,24,3460
"PA",2020,25,2993
"PA",2020,26,3433
"PA",2020,27,4086
"PA",2020,28,5033
"PA",2020,29,5456
"PA",2020,30,5976
"PA",2020,31,6655
"PA",2020,32,5608
"PA",2020,33,5500
"PA",2020,34,5108
"PA",2020,35,4438
"PA",2020,36,5269
"PA",2020,37,5706
"PA",2020,38,5776
"PA",2020,39,5567
"PA",2020,40,6730
"PA",2020,41,7488
"PA",2020,42,9327
"PA",2020,43,10688
"PA",2020,44,14459
"PA",2020,45,17306
"PA",2020,46,26260
"PA",2020,47,39403
"PA",2020,48,46570
"PA",2020,49,48478
"PA",2020,50,69585
"PA",2020,51,74405
"PA",2020,52,61842
"PA",2020,53,50428
"PA",2021,1,51939
"PA",2021,2,58068
"PA",2021,3,41256
"PA",2021,4,35414
"PA",2021,5,35126
"PA",2021,6,26878
"PA",2021,7,21715
"PA",2021,8,18033
"PA",2021,9,18149
"PA",2021,10,17535
"PA",2021,11,18663
"PA",2021,12,23356
"PA",2021,13,29013
"PA",2021,14,30049
"PA",2021,15,34001
"PA",2021,16,30784
"PA",2021,17,24820
"PA",2021,18,21629
"PA",2021,19,15290
"PA",2021,20,11108
"PA",2021,21,8817
"PA",2021,22,5151
"PA",2021,23,3871
"PA",2021,24,2564
"PA",2021,25,1658
"PA",2021,26,1268
"PA",2021,27,1187
"PA",2021,28,1798
"PA",2021,29,3084
"PA",2021,30,4846
"PA",2021,31,8251
"PA",2021,32,11752
"PA",2021,33,14959
"PA",2021,34,20063
"PA",2021,35,23712
"PA",2021,36,25411
"PA",2021,37,30622
"PA",2021,38,33880
"PA",2021,39,33536
"PA",2021,40,34007
"PA",2021,41,33493
"PA",2021,42,30628
"PA",2021,43,27670
"PA",2021,44,26985
"PA",2021,45,31608
"PA",2021,46,37486
"PA",2021,47,44462
"PA",2021,48,40054
"PA",2021,49,54636
"PA",2021,50,57865
"PA",2021,51,56453
"PA",2021,52,80353
"PA",2022,1,154786
"PA",2022,2,201172
"PA",2022,3,156708
"PA",2022,4,99143
"PA",2022,5,68884
"PA",2022,6,34456
"PA",2022,7,22556
"PA",2022,8,16562
"PA",2022,9,9935
"PA",2022,10,6906
"PA",2022,11,5466
"PA",2022,12,4241
"PA",2022,13,4326
"PA",2022,14,4857
"PA",2022,15,6984
"PA",2022,16,9445
"PA",2022,17,11301
"PA",2022,18,15004
"PA",2022,19,22026
"PA",2022,20,27763
"PA",2022,21,30637
"PA",2022,22,24341
"PA",2022,23,22212
"PA",2022,24,17476
"PA",2022,25,15188
"PA",2022,26,13912
"PA",2022,27,17014
"PA",2022,28,19771
"PA",2022,29,20086
"PA",2022,30,25033
"PA",2022,31,21968
"PA",2022,32,20658
"PA",2022,33,21502
"PA",2022,34,20222
"PA",2022,35,18280
"PA",2022,36,16960
"PA",2022,37,18934
"PA",2022,38,17291
"PA",2022,39,15247
"PA",2022,40,12779
"PA",2022,41,13382
"PA",2022,42,12134
"PA",2022,43,12295
"PA",2022,44,13070
"PA",2022,45,12220
"PA",2022,46,9787
"PA",2022,47,10052
"PA",2022,48,10730
"PA",2022,49,13936
"PA",2022,50,13838
"PA",2022,51,14606
"PA",2022,52,12965
"PA",2023,1,15719
"PA",2023,2,15230
"PA",2023,3,11045
"PA",2023,4,10940
"PA",2023,5,10269
"PA",2023,6,11154
"PA",2023,7,11213
"PA",2023,8,10425
"PA",2023,9,8676
"PA",2023,10,7041
"PA",2023,11,6083
"PA",2023,12,5198
"PA",2023,13,4788
"PA",2023,14,4044
"PA",2023,15,3473
"PA",2023,16,2688
"PA",2023,17,1900
"PA",2023,18,1326
"PA",2023,19,1977
"PR",2020,4,0
"PR",2020,5,0
"PR",2020,6,0
"PR",2020,7,0
"PR",2020,8,0
"PR",2020,9,0
"PR",2020,10,0
"PR",2020,11,0
"PR",2020,12,5
"PR",2020,13,46
"PR",2020,14,235
"PR",2020,15,334
"PR",2020,16,250
"PR",2020,17,0
"PR",2020,18,27
"PR",2020,19,100
"PR",2020,20,56
"PR",2020,21,145
"PR",2020,22,47
"PR",2020,23,49
"PR",2020,24,87
"PR",2020,25,94
"PR",2020,26,101
"PR",2020,27,153
"PR",2020,28,442
"PR",2020,29,871
"PR",2020,30,1288
"PR",2020,31,1370
"PR",2020,32,1984
"PR",2020,33,2485
"PR",2020,34,2284
"PR",2020,35,1555
"PR",2020,36,1927
"PR",2020,37,856
"PR",2020,38,1464
"PR",2020,39,2182
"PR",2020,40,3564
"PR",2020,41,1657
"PR",2020,42,1971
"PR",2020,43,2085
"PR",2020,44,2814
"PR",2020,45,3279
"PR",2020,46,3313
"PR",2020,47,4790
"PR",2020,48,4815
"PR",2020,49,4983
"PR",2020,50,5254
"PR",2020,51,4724
"PR",2020,52,7122
"PR",2020,53,5483
"PR",2021,1,3612
"PR",2021,2,4913
"PR",2021,3,3912
"PR",2021,4,3813
"PR",2021,5,2443
"PR",2021,6,1652
"PR",2021,7,1872
"PR",2021,8,1112
"PR",2021,9,1247
"PR",2021,10,1187
"PR",2021,11,1293
"PR",2021,12,1621
"PR",2021,13,2503
"PR",2021,14,3208
"PR",2021,15,7157
"PR",2021,16,7376
"PR",2021,17,5459
"PR",2021,18,3177
"PR",2021,19,2023
"PR",2021,20,1282
"PR",2021,21,1061
"PR",2021,22,584
"PR",2021,23,391
"PR",2021,24,301
"PR",2021,25,311
"PR",2021,26,254
"PR",2021,27,378
"PR",2021,28,666
"PR",2021,29,1259
"PR",2021,30,2604
"PR",2021,31,4395
"PR",2021,32,5200
"PR",2021,33,5306
"PR",2021,34,7209
"PR",2021,35,4483
"PR",2021,36,3619
"PR",2021,37,2812
"PR",2021,38,1765
"PR",2021,39,1436
"PR",2021,40,1391
"PR",2021,41,799
"PR",2021,42,804
"PR",2021,43,697
"PR",2021,44,711
"PR",2021,45,869
"PR",2021,46,747
"PR",2021,47,810
"PR",2021,48,591
"PR",2021,49,889
"PR",2021,50,774
"PR",2021,51,12481
"PR",2021,52,40867
"PR",2022,1,69565
"PR",2022,2,60923
"PR",2022,3,49550
"PR",2022,4,25317
"PR",2022,5,10666
"PR",2022,6,6606
"PR",2022,7,3936
"PR",2022,8,2360
"PR",2022,9,1603
"PR",2022,10,1669
"PR",2022,11,1036
"PR",2022,12,1625
"PR",2022,13,2042
"PR",2022,14,3091
"PR",2022,15,6047
"PR",2022,16,10320
"PR",2022,17,22887
"PR",2022,18,27806
"PR",2022,19,31550
"PR",2022,20,38481
"PR",2022,21,26444
"PR",2022,22,25766
"PR",2022,23,26664
"PR",2022,24,24261
"PR",2022,25,21021
"PR",2022,26,23885
"PR",2022,27,14467
"PR",2022,28,23492
"PR",2022,29,17411
"PR",2022,30,17092
"PR",2022,31,18897
"PR",2022,32,19850
"PR",2022,33,16458
"PR",2022,34,13793
"PR",2022,35,13849
"PR",2022,36,10697
"PR",2022,37,9662
"PR",2022,38,3700
"PR",2022,39,4707
"PR",2022,40,7368
"PR",2022,41,4688
"PR",2022,42,5569
"PR",2022,43,6719
"PR",2022,44,6418
"PR",2022,45,6791
"PR",2022,46,6517
"PR",2022,47,7790
"PR",2022,48,6454
"PR",2022,49,10021
"PR",2022,50,9808
"PR",2022,51,9830
"PR",2022,52,8652
"PR",2023,1,7483
"PR",2023,2,7068
"PR",2023,3,8001
"PR",2023,4,6671
"PR",2023,5,5838
"PR",2023,6,4482
"PR",2023,7,3850
"PR",2023,8,3080
"PR",2023,9,2767
"PR",2023,10,2349
"PR",2023,11,2316
"PR",2023,12,2187
"PR",2023,13,2198
"PR",2023,14,1868
"PR",2023,15,1423
"PR",2023,16,2144
"PR",2023,17,2561
"PR",2023,18,2876
"PR",2023,19,3476
"RI",2020,4,0
"RI",2020,5,0
"RI",2020,6,0
"RI",2020,7,0
"RI",2020,8,0
"RI",2020,9,0
"RI",2020,10,2
"RI",2020,11,11
"RI",2020,12,33
"RI",2020,13,130
"RI",2020,14,472
"RI",2020,15,1187
"RI",2020,16,1988
"RI",2020,17,2367
"RI",2020,18,2259
"RI",2020,19,1840
"RI",2020,20,1512
"RI",2020,21,1314
"RI",2020,22,860
"RI",2020,23,741
"RI",2020,24,505
"RI",2020,25,406
"RI",2020,26,363
"RI",2020,27,298
"RI",2020,28,291
"RI",2020,29,377
"RI",2020,30,542
"RI",2020,31,734
"RI",2020,32,648
"RI",2020,33,611
"RI",2020,34,587
"RI",2020,35,728
"RI",2020,36,479
"RI",2020,37,441
"RI",2020,38,669
"RI",2020,39,710
"RI",2020,40,864
"RI",2020,41,1066
"RI",2020,42,1338
"RI",2020,43,2051
"RI",2020,44,2651
"RI",2020,45,3274
"RI",2020,46,4919
"RI",2020,47,6047
"RI",2020,48,6386
"RI",2020,49,7122
"RI",2020,50,8898
"RI",2020,51,6972
"RI",2020,52,5360
"RI",2020,53,6137
"RI",2021,1,6714
"RI",2021,2,6517
"RI",2021,3,5091
"RI",2021,4,4568
"RI",2021,5,3283
"RI",2021,6,2782
"RI",2021,7,2237
"RI",2021,8,2213
"RI",2021,9,2388
"RI",2021,10,2199
"RI",2021,11,2132
"RI",2021,12,2471
"RI",2021,13,2884
"RI",2021,14,2617
"RI",2021,15,2828
"RI",2021,16,2206
"RI",2021,17,1712
"RI",2021,18,1336
"RI",2021,19,968
"RI",2021,20,691
"RI",2021,21,461
"RI",2021,22,198
"RI",2021,23,205
"RI",2021,24,144
"RI",2021,25,122
"RI",2021,26,106
"RI",2021,27,141
"RI",2021,28,214
"RI",2021,29,415
"RI",2021,30,752
"RI",2021,31,1297
"RI",2021,32,1584
"RI",2021,33,1974
"RI",2021,34,1866
"RI",2021,35,2134
"RI",2021,36,2043
"RI",2021,37,2438
"RI",2021,38,2247
"RI",2021,39,2055
"RI",2021,40,1827
"RI",2021,41,1820
"RI",2021,42,1633
"RI",2021,43,1348
"RI",2021,44,1600
"RI",2021,45,2059
"RI",2021,46,2824
"RI",2021,47,3534
"RI",2021,48,4445
"RI",2021,49,6089
"RI",2021,50,7263
"RI",2021,51,7992
"RI",2021,52,13943
"RI",2022,1,29255
"RI",2022,2,34256
"RI",2022,3,25722
"RI",2022,4,13761
"RI",2022,5,6777
"RI",2022,6,3795
"RI",2022,7,2252
"RI",2022,8,1455
"RI",2022,9,1253
"RI",2022,10,1049
"RI",2022,11,1231
"RI",2022,12,1194
"RI",2022,13,1249
"RI",2022,14,1721
"RI",2022,15,2366
"RI",2022,16,2282
"RI",2022,17,3020
"RI",2022,18,3991
"RI",2022,19,5092
"RI",2022,20,5643
"RI",2022,21,4186
"RI",2022,22,3221
"RI",2022,23,2659
"RI",2022,24,2048
"RI",2022,25,1737
"RI",2022,26,1819
"RI",2022,27,1528
"RI",2022,28,1968
"RI",2022,29,1804
"RI",2022,30,1892
"RI",2022,31,2011
"RI",2022,32,1769
"RI",2022,33,1681
"RI",2022,34,1639
"RI",2022,35,1581
"RI",2022,36,1370
"RI",2022,37,1785
"RI",2022,38,1813
"RI",2022,39,1800
"RI",2022,40,1567
"RI",2022,41,1581
"RI",2022,42,1543
"RI",2022,43,1298
"RI",2022,44,1197
"RI",2022,45,1226
"RI",2022,46,1045
"RI",2022,47,1135
"RI",2022,48,1455
"RI",2022,49,1799
"RI",2022,50,1754
